iso3,year,isscaap_group,value
MLT,2015,"Cods, hakes, haddocks",36
MLT,2015,"Flounders, halibuts, soles",0
MLT,2015,"Herrings, sardines, anchovies",61
MLT,2015,"Lobsters, spiny-rock lobsters",0
MLT,2015,Marine fishes not identified,3
MLT,2015,Miscellaneous coastal fishes,221
MLT,2015,Miscellaneous demersal fishes,114
MLT,2015,Miscellaneous marine crustaceans,3
MLT,2015,Miscellaneous pelagic fishes,1089
MLT,2015,Sea-urchins and other echinoderms,1
MLT,2015,Shads,105
MLT,2015,"Sharks, rays, chimaeras",60
MLT,2015,"Shrimps, prawns",65
MLT,2015,"Squids, cuttlefishes, octopuses",69
MLT,2015,"Tunas, bonitos, billfishes",736
MLT,2016,"Cods, hakes, haddocks",29
MLT,2016,"Flounders, halibuts, soles",0
MLT,2016,"Herrings, sardines, anchovies",58
MLT,2016,"Lobsters, spiny-rock lobsters",1
MLT,2016,Marine fishes not identified,3
MLT,2016,Miscellaneous coastal fishes,432
MLT,2016,Miscellaneous demersal fishes,119
MLT,2016,Miscellaneous marine crustaceans,3
MLT,2016,Miscellaneous pelagic fishes,793
MLT,2016,Sea-urchins and other echinoderms,1
MLT,2016,Shads,233
MLT,2016,"Sharks, rays, chimaeras",74
MLT,2016,"Shrimps, prawns",1060
MLT,2016,"Squids, cuttlefishes, octopuses",59
MLT,2016,"Tunas, bonitos, billfishes",696
MLT,2017,"Cods, hakes, haddocks",28
MLT,2017,"Flounders, halibuts, soles",1
MLT,2017,"Herrings, sardines, anchovies",158
MLT,2017,"Lobsters, spiny-rock lobsters",2
MLT,2017,Marine fishes not identified,8
MLT,2017,Miscellaneous coastal fishes,219
MLT,2017,Miscellaneous demersal fishes,168
MLT,2017,Miscellaneous marine crustaceans,2
MLT,2017,Miscellaneous pelagic fishes,705
MLT,2017,Sea-urchins and other echinoderms,0
MLT,2017,Shads,78
MLT,2017,"Sharks, rays, chimaeras",78
MLT,2017,"Shrimps, prawns",48
MLT,2017,"Squids, cuttlefishes, octopuses",57
MLT,2017,"Tunas, bonitos, billfishes",612
MMR,2000,Marine fishes not identified,873240
MMR,2000,Miscellaneous aquatic invertebrates,900
MMR,2000,"Shrimps, prawns",23000
MMR,2001,Marine fishes not identified,926070
MMR,2001,Miscellaneous aquatic invertebrates,1100
MMR,2001,"Shrimps, prawns",22500
MMR,2002,Marine fishes not identified,1006160
MMR,2002,Miscellaneous aquatic invertebrates,1300
MMR,2002,"Shrimps, prawns",22000
MMR,2003,Marine fishes not identified,1030720
MMR,2003,Miscellaneous aquatic invertebrates,1500
MMR,2003,"Shrimps, prawns",21500
MMR,2004,Marine fishes not identified,1109640
MMR,2004,Miscellaneous aquatic invertebrates,1700
MMR,2004,"Shrimps, prawns",21000
MMR,2005,Marine fishes not identified,1206330
MMR,2005,Miscellaneous aquatic invertebrates,1976
MMR,2005,"Shrimps, prawns",20404
MMR,2006,Marine fishes not identified,1162100
MMR,2006,Miscellaneous aquatic invertebrates,1930
MMR,2006,"Shrimps, prawns",28300
MMR,2007,Marine fishes not identified,1159400
MMR,2007,Miscellaneous aquatic invertebrates,1920
MMR,2007,"Shrimps, prawns",28240
MMR,2008,Marine fishes not identified,1131000
MMR,2008,Miscellaneous aquatic invertebrates,1890
MMR,2008,"Shrimps, prawns",27688
MMR,2008,"Tunas, bonitos, billfishes",7292
MMR,2009,Marine fishes not identified,1092500
MMR,2009,Miscellaneous aquatic invertebrates,1870
MMR,2009,"Shrimps, prawns",27526
MMR,2009,"Tunas, bonitos, billfishes",12894
MMR,2010,Marine fishes not identified,1131700
MMR,2010,Miscellaneous aquatic invertebrates,1900
MMR,2010,"Shrimps, prawns",27874
MMR,2010,"Tunas, bonitos, billfishes",14126
MMR,2011,Marine fishes not identified,1136000
MMR,2011,Miscellaneous aquatic invertebrates,1900
MMR,2011,"Shrimps, prawns",27890
MMR,2011,"Tunas, bonitos, billfishes",12000
MMR,2012,Marine fishes not identified,1091000
MMR,2012,Miscellaneous aquatic invertebrates,1860
MMR,2012,"Shrimps, prawns",27040
MMR,2012,"Tunas, bonitos, billfishes",11600
MMR,2013,Marine fishes not identified,1041700
MMR,2013,Miscellaneous aquatic invertebrates,1770
MMR,2013,"Shrimps, prawns",26264
MMR,2013,"Tunas, bonitos, billfishes",11176
MMR,2014,Marine fishes not identified,1078000
MMR,2014,Miscellaneous aquatic invertebrates,1820
MMR,2014,"Shrimps, prawns",27000
MMR,2014,"Tunas, bonitos, billfishes",11200
MMR,2015,Marine fishes not identified,1067300
MMR,2015,Miscellaneous aquatic invertebrates,1800
MMR,2015,"Shrimps, prawns",26720
MMR,2015,"Tunas, bonitos, billfishes",11200
MMR,2016,Marine fishes not identified,1143840
MMR,2016,Miscellaneous aquatic invertebrates,1930
MMR,2016,"Shrimps, prawns",28640
MMR,2016,"Tunas, bonitos, billfishes",11200
MMR,2017,Marine fishes not identified,1218581
MMR,2017,Miscellaneous aquatic invertebrates,2056
MMR,2017,"Shrimps, prawns",30511
MMR,2017,"Tunas, bonitos, billfishes",11932
MNE,2006,"Cods, hakes, haddocks",26
MNE,2006,Corals,0.8
MNE,2006,"Flounders, halibuts, soles",0
MNE,2006,"Herrings, sardines, anchovies",74
MNE,2006,Marine fishes not identified,203
MNE,2006,Miscellaneous coastal fishes,101
MNE,2006,Miscellaneous demersal fishes,0
MNE,2006,Miscellaneous marine crustaceans,29
MNE,2006,Miscellaneous marine molluscs,174
MNE,2006,Miscellaneous pelagic fishes,36
MNE,2006,River eels,2
MNE,2006,"Sharks, rays, chimaeras",21
MNE,2006,"Shrimps, prawns",0
MNE,2006,"Squids, cuttlefishes, octopuses",68
MNE,2006,"Tunas, bonitos, billfishes",4
MNE,2007,"Cods, hakes, haddocks",25
MNE,2007,Corals,1
MNE,2007,"Flounders, halibuts, soles",0
MNE,2007,"Herrings, sardines, anchovies",87
MNE,2007,Marine fishes not identified,173
MNE,2007,Miscellaneous coastal fishes,98
MNE,2007,Miscellaneous demersal fishes,0
MNE,2007,Miscellaneous marine crustaceans,25
MNE,2007,Miscellaneous marine molluscs,156
MNE,2007,Miscellaneous pelagic fishes,36
MNE,2007,River eels,2
MNE,2007,"Sharks, rays, chimaeras",19
MNE,2007,"Shrimps, prawns",0
MNE,2007,"Squids, cuttlefishes, octopuses",67
MNE,2007,"Tunas, bonitos, billfishes",1
MNE,2008,"Cods, hakes, haddocks",34
MNE,2008,Corals,1
MNE,2008,"Flounders, halibuts, soles",0
MNE,2008,"Herrings, sardines, anchovies",95
MNE,2008,Marine fishes not identified,171
MNE,2008,Miscellaneous coastal fishes,124
MNE,2008,Miscellaneous demersal fishes,0
MNE,2008,Miscellaneous marine crustaceans,41
MNE,2008,Miscellaneous marine molluscs,205
MNE,2008,Miscellaneous pelagic fishes,50
MNE,2008,River eels,1
MNE,2008,"Sharks, rays, chimaeras",30
MNE,2008,"Shrimps, prawns",0
MNE,2008,"Squids, cuttlefishes, octopuses",78
MNE,2008,"Tunas, bonitos, billfishes",9
MNE,2009,"Cods, hakes, haddocks",24
MNE,2009,Corals,1.2
MNE,2009,"Flounders, halibuts, soles",0
MNE,2009,"Herrings, sardines, anchovies",87
MNE,2009,Marine fishes not identified,206
MNE,2009,Miscellaneous coastal fishes,104
MNE,2009,Miscellaneous demersal fishes,0
MNE,2009,Miscellaneous marine crustaceans,21
MNE,2009,Miscellaneous marine molluscs,215
MNE,2009,Miscellaneous pelagic fishes,35
MNE,2009,River eels,1
MNE,2009,"Sharks, rays, chimaeras",19
MNE,2009,"Shrimps, prawns",0
MNE,2009,"Squids, cuttlefishes, octopuses",47
MNE,2009,"Tunas, bonitos, billfishes",14
MNE,2010,"Cods, hakes, haddocks",27
MNE,2010,Corals,1.4
MNE,2010,"Flounders, halibuts, soles",0
MNE,2010,"Herrings, sardines, anchovies",86
MNE,2010,Marine fishes not identified,206
MNE,2010,Miscellaneous coastal fishes,117
MNE,2010,Miscellaneous demersal fishes,0
MNE,2010,Miscellaneous marine crustaceans,27
MNE,2010,Miscellaneous marine molluscs,206
MNE,2010,Miscellaneous pelagic fishes,38
MNE,2010,River eels,1
MNE,2010,"Sharks, rays, chimaeras",27
MNE,2010,"Shrimps, prawns",0
MNE,2010,"Squids, cuttlefishes, octopuses",61
MNE,2010,"Tunas, bonitos, billfishes",14
MNE,2011,"Cods, hakes, haddocks",20
MNE,2011,Corals,1.6
MNE,2011,"Flounders, halibuts, soles",0
MNE,2011,"Herrings, sardines, anchovies",75
MNE,2011,Marine fishes not identified,196
MNE,2011,Miscellaneous coastal fishes,79
MNE,2011,Miscellaneous demersal fishes,0
MNE,2011,Miscellaneous marine crustaceans,22
MNE,2011,Miscellaneous marine molluscs,198
MNE,2011,Miscellaneous pelagic fishes,37
MNE,2011,River eels,1
MNE,2011,"Sharks, rays, chimaeras",26
MNE,2011,"Shrimps, prawns",0
MNE,2011,"Squids, cuttlefishes, octopuses",49
MNE,2011,"Tunas, bonitos, billfishes",13
MNE,2012,"Cods, hakes, haddocks",24
MNE,2012,Corals,1.6
MNE,2012,"Flounders, halibuts, soles",0
MNE,2012,"Herrings, sardines, anchovies",110
MNE,2012,Marine fishes not identified,226
MNE,2012,Miscellaneous coastal fishes,93
MNE,2012,Miscellaneous demersal fishes,0
MNE,2012,Miscellaneous marine crustaceans,25
MNE,2012,Miscellaneous marine molluscs,156
MNE,2012,Miscellaneous pelagic fishes,45
MNE,2012,River eels,1
MNE,2012,"Sharks, rays, chimaeras",28
MNE,2012,"Shrimps, prawns",0
MNE,2012,"Squids, cuttlefishes, octopuses",55
MNE,2012,"Tunas, bonitos, billfishes",16
MNE,2013,"Cods, hakes, haddocks",21
MNE,2013,Corals,1.5
MNE,2013,"Flounders, halibuts, soles",0
MNE,2013,"Herrings, sardines, anchovies",128
MNE,2013,Marine fishes not identified,186
MNE,2013,Miscellaneous coastal fishes,87
MNE,2013,Miscellaneous demersal fishes,0
MNE,2013,Miscellaneous marine crustaceans,22
MNE,2013,Miscellaneous marine molluscs,180
MNE,2013,Miscellaneous pelagic fishes,36
MNE,2013,River eels,1
MNE,2013,"Sharks, rays, chimaeras",27
MNE,2013,"Shrimps, prawns",0
MNE,2013,"Squids, cuttlefishes, octopuses",44
MNE,2013,"Tunas, bonitos, billfishes",9
MNE,2014,"Cods, hakes, haddocks",22
MNE,2014,Corals,0.4
MNE,2014,"Flounders, halibuts, soles",0
MNE,2014,"Herrings, sardines, anchovies",105
MNE,2014,Marine fishes not identified,205
MNE,2014,Miscellaneous coastal fishes,99
MNE,2014,Miscellaneous demersal fishes,0
MNE,2014,Miscellaneous marine crustaceans,31
MNE,2014,Miscellaneous marine molluscs,184
MNE,2014,Miscellaneous pelagic fishes,42
MNE,2014,River eels,0
MNE,2014,"Sharks, rays, chimaeras",30
MNE,2014,"Shrimps, prawns",0
MNE,2014,"Squids, cuttlefishes, octopuses",51
MNE,2014,"Tunas, bonitos, billfishes",18
MNE,2015,"Cods, hakes, haddocks",20
MNE,2015,Corals,0.8
MNE,2015,"Flounders, halibuts, soles",0
MNE,2015,"Herrings, sardines, anchovies",147
MNE,2015,Marine fishes not identified,233
MNE,2015,Miscellaneous coastal fishes,85
MNE,2015,Miscellaneous demersal fishes,0
MNE,2015,Miscellaneous marine crustaceans,28
MNE,2015,Miscellaneous marine molluscs,189
MNE,2015,Miscellaneous pelagic fishes,35
MNE,2015,River eels,0
MNE,2015,"Sharks, rays, chimaeras",30
MNE,2015,"Shrimps, prawns",0
MNE,2015,"Squids, cuttlefishes, octopuses",50
MNE,2015,"Tunas, bonitos, billfishes",7
MNE,2016,"Cods, hakes, haddocks",20
MNE,2016,Corals,1
MNE,2016,"Flounders, halibuts, soles",0
MNE,2016,"Herrings, sardines, anchovies",252
MNE,2016,Marine fishes not identified,233
MNE,2016,Miscellaneous coastal fishes,85
MNE,2016,Miscellaneous demersal fishes,0
MNE,2016,Miscellaneous marine crustaceans,28
MNE,2016,Miscellaneous marine molluscs,192
MNE,2016,Miscellaneous pelagic fishes,35
MNE,2016,River eels,0
MNE,2016,"Sharks, rays, chimaeras",30
MNE,2016,"Shrimps, prawns",0
MNE,2016,"Squids, cuttlefishes, octopuses",50
MNE,2016,"Tunas, bonitos, billfishes",7
MNE,2017,"Cods, hakes, haddocks",36
MNE,2017,Corals,0.7
MNE,2017,"Flounders, halibuts, soles",4
MNE,2017,"Herrings, sardines, anchovies",438
MNE,2017,Marine fishes not identified,16
MNE,2017,Miscellaneous coastal fishes,106
MNE,2017,Miscellaneous demersal fishes,36
MNE,2017,Miscellaneous marine crustaceans,1
MNE,2017,Miscellaneous marine molluscs,4
MNE,2017,Miscellaneous pelagic fishes,111
MNE,2017,River eels,0
MNE,2017,"Sharks, rays, chimaeras",20
MNE,2017,"Shrimps, prawns",34
MNE,2017,"Squids, cuttlefishes, octopuses",21
MNE,2017,"Tunas, bonitos, billfishes",98
MNP,2000,"Lobsters, spiny-rock lobsters",2
MNP,2000,Marine fishes not identified,75
MNP,2000,Miscellaneous coastal fishes,24
MNP,2000,Miscellaneous marine molluscs,0
MNP,2000,Miscellaneous pelagic fishes,14
MNP,2000,"Shrimps, prawns",0
MNP,2000,"Squids, cuttlefishes, octopuses",0
MNP,2000,"Tunas, bonitos, billfishes",221
MNP,2000,Turtles,0
MNP,2001,"Lobsters, spiny-rock lobsters",2
MNP,2001,Marine fishes not identified,49
MNP,2001,Miscellaneous coastal fishes,50
MNP,2001,Miscellaneous marine molluscs,0
MNP,2001,Miscellaneous pelagic fishes,22
MNP,2001,"Shrimps, prawns",0
MNP,2001,"Squids, cuttlefishes, octopuses",0
MNP,2001,"Tunas, bonitos, billfishes",283
MNP,2001,Turtles,0
MNP,2002,"Lobsters, spiny-rock lobsters",2
MNP,2002,Marine fishes not identified,55
MNP,2002,Miscellaneous coastal fishes,23
MNP,2002,Miscellaneous marine molluscs,0
MNP,2002,Miscellaneous pelagic fishes,21
MNP,2002,"Shrimps, prawns",0
MNP,2002,"Squids, cuttlefishes, octopuses",1
MNP,2002,"Tunas, bonitos, billfishes",194
MNP,2002,Turtles,0
MNP,2003,"Lobsters, spiny-rock lobsters",0
MNP,2003,Marine fishes not identified,40
MNP,2003,Miscellaneous coastal fishes,19
MNP,2003,Miscellaneous marine molluscs,0
MNP,2003,Miscellaneous pelagic fishes,14
MNP,2003,"Shrimps, prawns",0
MNP,2003,"Squids, cuttlefishes, octopuses",1
MNP,2003,"Tunas, bonitos, billfishes",98
MNP,2003,Turtles,0
MNP,2004,"Lobsters, spiny-rock lobsters",1
MNP,2004,Marine fishes not identified,36
MNP,2004,Miscellaneous coastal fishes,20
MNP,2004,Miscellaneous marine molluscs,0
MNP,2004,Miscellaneous pelagic fishes,23
MNP,2004,"Shrimps, prawns",0
MNP,2004,"Squids, cuttlefishes, octopuses",1
MNP,2004,"Tunas, bonitos, billfishes",88
MNP,2004,Turtles,0
MNP,2005,"Lobsters, spiny-rock lobsters",2
MNP,2005,Marine fishes not identified,35
MNP,2005,Miscellaneous coastal fishes,19
MNP,2005,Miscellaneous marine molluscs,0
MNP,2005,Miscellaneous pelagic fishes,19
MNP,2005,"Shrimps, prawns",0
MNP,2005,"Squids, cuttlefishes, octopuses",1
MNP,2005,"Tunas, bonitos, billfishes",138
MNP,2005,Turtles,0
MNP,2006,"Lobsters, spiny-rock lobsters",1
MNP,2006,Marine fishes not identified,36
MNP,2006,Miscellaneous coastal fishes,21
MNP,2006,Miscellaneous marine molluscs,0
MNP,2006,Miscellaneous pelagic fishes,12
MNP,2006,"Shrimps, prawns",0
MNP,2006,"Squids, cuttlefishes, octopuses",1
MNP,2006,"Tunas, bonitos, billfishes",150
MNP,2006,Turtles,0
MNP,2007,"Lobsters, spiny-rock lobsters",1
MNP,2007,Marine fishes not identified,32
MNP,2007,Miscellaneous coastal fishes,31
MNP,2007,Miscellaneous marine molluscs,0
MNP,2007,Miscellaneous pelagic fishes,27
MNP,2007,"Shrimps, prawns",0
MNP,2007,"Squids, cuttlefishes, octopuses",1
MNP,2007,"Tunas, bonitos, billfishes",127
MNP,2007,Turtles,0
MNP,2008,"Lobsters, spiny-rock lobsters",1
MNP,2008,Marine fishes not identified,25
MNP,2008,Miscellaneous coastal fishes,27
MNP,2008,Miscellaneous marine molluscs,0
MNP,2008,Miscellaneous pelagic fishes,24
MNP,2008,"Shrimps, prawns",0
MNP,2008,"Squids, cuttlefishes, octopuses",1
MNP,2008,"Tunas, bonitos, billfishes",90
MNP,2008,Turtles,0
MNP,2009,"Lobsters, spiny-rock lobsters",0
MNP,2009,Marine fishes not identified,19
MNP,2009,Miscellaneous coastal fishes,27
MNP,2009,Miscellaneous marine molluscs,0
MNP,2009,Miscellaneous pelagic fishes,22
MNP,2009,"Shrimps, prawns",0
MNP,2009,"Squids, cuttlefishes, octopuses",0
MNP,2009,"Tunas, bonitos, billfishes",124
MNP,2009,Turtles,0
MNP,2010,"Lobsters, spiny-rock lobsters",0
MNP,2010,Marine fishes not identified,28
MNP,2010,Miscellaneous coastal fishes,27
MNP,2010,Miscellaneous marine molluscs,0
MNP,2010,Miscellaneous pelagic fishes,23
MNP,2010,"Shrimps, prawns",0
MNP,2010,"Squids, cuttlefishes, octopuses",0
MNP,2010,"Tunas, bonitos, billfishes",165
MNP,2010,Turtles,0
MNP,2011,"Lobsters, spiny-rock lobsters",0
MNP,2011,Marine fishes not identified,13
MNP,2011,Miscellaneous coastal fishes,24
MNP,2011,Miscellaneous marine molluscs,0
MNP,2011,Miscellaneous pelagic fishes,21
MNP,2011,"Shrimps, prawns",0
MNP,2011,"Squids, cuttlefishes, octopuses",1
MNP,2011,"Tunas, bonitos, billfishes",127
MNP,2011,Turtles,0
MNP,2012,"Lobsters, spiny-rock lobsters",0
MNP,2012,Marine fishes not identified,13
MNP,2012,Miscellaneous coastal fishes,11
MNP,2012,Miscellaneous marine molluscs,0
MNP,2012,Miscellaneous pelagic fishes,20
MNP,2012,"Shrimps, prawns",0
MNP,2012,"Squids, cuttlefishes, octopuses",1
MNP,2012,"Tunas, bonitos, billfishes",177
MNP,2012,Turtles,0
MNP,2013,"Lobsters, spiny-rock lobsters",0
MNP,2013,Marine fishes not identified,17
MNP,2013,Miscellaneous coastal fishes,13
MNP,2013,Miscellaneous marine molluscs,2
MNP,2013,Miscellaneous pelagic fishes,26
MNP,2013,"Sharks, rays, chimaeras",3
MNP,2013,"Shrimps, prawns",0
MNP,2013,"Squids, cuttlefishes, octopuses",0
MNP,2013,"Tunas, bonitos, billfishes",881
MNP,2013,Turtles,0
MNP,2014,"Lobsters, spiny-rock lobsters",0
MNP,2014,Marine fishes not identified,11
MNP,2014,Miscellaneous coastal fishes,12
MNP,2014,Miscellaneous marine molluscs,2
MNP,2014,Miscellaneous pelagic fishes,18
MNP,2014,"Sharks, rays, chimaeras",3
MNP,2014,"Shrimps, prawns",0
MNP,2014,"Squids, cuttlefishes, octopuses",0
MNP,2014,"Tunas, bonitos, billfishes",1123
MNP,2014,Turtles,0
MNP,2015,"Lobsters, spiny-rock lobsters",0
MNP,2015,Marine fishes not identified,11
MNP,2015,Miscellaneous coastal fishes,10
MNP,2015,Miscellaneous marine molluscs,0
MNP,2015,Miscellaneous pelagic fishes,16
MNP,2015,"Sharks, rays, chimaeras",3
MNP,2015,"Shrimps, prawns",0
MNP,2015,"Squids, cuttlefishes, octopuses",0
MNP,2015,"Tunas, bonitos, billfishes",1042
MNP,2015,Turtles,0
MNP,2016,"Lobsters, spiny-rock lobsters",1
MNP,2016,Marine fishes not identified,5
MNP,2016,Miscellaneous coastal fishes,28
MNP,2016,Miscellaneous marine molluscs,0
MNP,2016,Miscellaneous pelagic fishes,5
MNP,2016,"Sharks, rays, chimaeras",0
MNP,2016,"Shrimps, prawns",0
MNP,2016,"Squids, cuttlefishes, octopuses",1
MNP,2016,"Tunas, bonitos, billfishes",982
MNP,2016,Turtles,0
MNP,2017,"Lobsters, spiny-rock lobsters",0
MNP,2017,Marine fishes not identified,2
MNP,2017,Miscellaneous coastal fishes,10
MNP,2017,Miscellaneous marine molluscs,0
MNP,2017,Miscellaneous pelagic fishes,3
MNP,2017,"Sharks, rays, chimaeras",0
MNP,2017,"Shrimps, prawns",0
MNP,2017,"Squids, cuttlefishes, octopuses",0
MNP,2017,"Tunas, bonitos, billfishes",1026
MNP,2017,Turtles,0
MOZ,2000,"Clams, cockles, arkshells",30
MOZ,2000,"Crabs, sea-spiders",832
MOZ,2000,"Lobsters, spiny-rock lobsters",333
MOZ,2000,Marine fishes not identified,9074
MOZ,2000,Miscellaneous demersal fishes,0
MOZ,2000,Miscellaneous pelagic fishes,0
MOZ,2000,Sea-urchins and other echinoderms,12
MOZ,2000,"Sharks, rays, chimaeras",84
MOZ,2000,"Shrimps, prawns",11186
MOZ,2000,"Squids, cuttlefishes, octopuses",647
MOZ,2000,"Tunas, bonitos, billfishes",140
MOZ,2001,"Clams, cockles, arkshells",8
MOZ,2001,"Crabs, sea-spiders",629
MOZ,2001,"Lobsters, spiny-rock lobsters",268
MOZ,2001,Marine fishes not identified,8766
MOZ,2001,Miscellaneous demersal fishes,0
MOZ,2001,Miscellaneous pelagic fishes,0
MOZ,2001,Sea-urchins and other echinoderms,11
MOZ,2001,"Sharks, rays, chimaeras",21
MOZ,2001,"Shrimps, prawns",11217
MOZ,2001,"Squids, cuttlefishes, octopuses",420
MOZ,2001,"Tunas, bonitos, billfishes",140
MOZ,2002,"Clams, cockles, arkshells",19
MOZ,2002,"Crabs, sea-spiders",890
MOZ,2002,"Lobsters, spiny-rock lobsters",275
MOZ,2002,Marine fishes not identified,7973
MOZ,2002,Miscellaneous demersal fishes,0
MOZ,2002,Miscellaneous pelagic fishes,0
MOZ,2002,Sea-urchins and other echinoderms,10
MOZ,2002,"Sharks, rays, chimaeras",20
MOZ,2002,"Shrimps, prawns",10800
MOZ,2002,"Squids, cuttlefishes, octopuses",558
MOZ,2002,"Tunas, bonitos, billfishes",140
MOZ,2003,"Crabs, sea-spiders",437
MOZ,2003,"Lobsters, spiny-rock lobsters",124
MOZ,2003,Marine fishes not identified,51322
MOZ,2003,Miscellaneous demersal fishes,0
MOZ,2003,Miscellaneous pelagic fishes,0
MOZ,2003,Sea-urchins and other echinoderms,4
MOZ,2003,"Sharks, rays, chimaeras",429
MOZ,2003,"Shrimps, prawns",14950
MOZ,2003,"Squids, cuttlefishes, octopuses",520
MOZ,2003,"Tunas, bonitos, billfishes",140
MOZ,2004,"Crabs, sea-spiders",386
MOZ,2004,"Lobsters, spiny-rock lobsters",134
MOZ,2004,Marine fishes not identified,48558
MOZ,2004,Miscellaneous demersal fishes,0
MOZ,2004,Miscellaneous pelagic fishes,0
MOZ,2004,Sea-urchins and other echinoderms,0
MOZ,2004,"Sharks, rays, chimaeras",268
MOZ,2004,"Shrimps, prawns",12882
MOZ,2004,"Squids, cuttlefishes, octopuses",450
MOZ,2004,"Tunas, bonitos, billfishes",150
MOZ,2005,"Crabs, sea-spiders",319
MOZ,2005,"Lobsters, spiny-rock lobsters",162
MOZ,2005,Marine fishes not identified,47024
MOZ,2005,Miscellaneous demersal fishes,0
MOZ,2005,Miscellaneous pelagic fishes,0
MOZ,2005,Sea-urchins and other echinoderms,0
MOZ,2005,"Sharks, rays, chimaeras",892
MOZ,2005,"Shrimps, prawns",12053
MOZ,2005,"Squids, cuttlefishes, octopuses",405
MOZ,2005,"Tunas, bonitos, billfishes",150
MOZ,2006,"Crabs, sea-spiders",282
MOZ,2006,"Lobsters, spiny-rock lobsters",107
MOZ,2006,Marine fishes not identified,52095
MOZ,2006,Miscellaneous demersal fishes,0
MOZ,2006,Miscellaneous pelagic fishes,0
MOZ,2006,"Sharks, rays, chimaeras",1928
MOZ,2006,"Shrimps, prawns",12716
MOZ,2006,"Squids, cuttlefishes, octopuses",361
MOZ,2006,"Tunas, bonitos, billfishes",150
MOZ,2007,"Crabs, sea-spiders",246
MOZ,2007,"Lobsters, spiny-rock lobsters",194
MOZ,2007,Marine fishes not identified,53869
MOZ,2007,Miscellaneous demersal fishes,0
MOZ,2007,Miscellaneous pelagic fishes,0
MOZ,2007,"Sharks, rays, chimaeras",2351
MOZ,2007,"Shrimps, prawns",11330
MOZ,2007,"Squids, cuttlefishes, octopuses",689
MOZ,2007,"Tunas, bonitos, billfishes",150
MOZ,2008,"Crabs, sea-spiders",329
