iso3,year,isscaap_group,variable,units,source,value
VUT,2006,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2006,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2006,Marine fishes not identified,capture_production,tonnes,FAO (2019),1233
VUT,2006,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2006,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2006,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),142
VUT,2006,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),29
VUT,2006,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),132887
VUT,2006,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),36
VUT,2006,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),24
VUT,2006,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),83
VUT,2006,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2006,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
VUT,2006,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),87425
VUT,2007,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2007,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),650
VUT,2007,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2007,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2007,Marine fishes not identified,capture_production,tonnes,FAO (2019),1320
VUT,2007,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2007,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2007,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),180
VUT,2007,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),55
VUT,2007,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),120206
VUT,2007,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),55.2
VUT,2007,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),15
VUT,2007,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),5
VUT,2007,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2007,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
VUT,2007,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),91211
VUT,2008,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2008,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),630
VUT,2008,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2008,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2008,Marine fishes not identified,capture_production,tonnes,FAO (2019),1410
VUT,2008,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2008,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2008,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),220
VUT,2008,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),30
VUT,2008,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),109011
VUT,2008,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),54
VUT,2008,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
VUT,2008,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),1
VUT,2008,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2008,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
VUT,2008,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),61239
VUT,2009,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2009,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),600
VUT,2009,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2009,Marine fishes not identified,capture_production,tonnes,FAO (2019),1971
VUT,2009,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2009,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2009,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),250
VUT,2009,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),4
VUT,2009,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),84843
VUT,2009,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),52.3
VUT,2009,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
VUT,2009,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),2658
VUT,2009,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2009,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
VUT,2009,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),60166
VUT,2010,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2010,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),600
VUT,2010,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2010,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2010,Marine fishes not identified,capture_production,tonnes,FAO (2019),2083
VUT,2010,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2010,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2010,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),250
VUT,2010,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),13
VUT,2010,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),46584
VUT,2010,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),24.5
VUT,2010,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
VUT,2010,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),2096
VUT,2010,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2010,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),142
VUT,2010,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),49452
VUT,2011,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2011,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),600
VUT,2011,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),3499
VUT,2011,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2011,Marine fishes not identified,capture_production,tonnes,FAO (2019),1850
VUT,2011,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2011,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),401
VUT,2011,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),300
VUT,2011,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),14
VUT,2011,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),10194
VUT,2011,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),21.5
VUT,2011,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
VUT,2011,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),1860
VUT,2011,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2011,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),1821
VUT,2011,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),38755
VUT,2012,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2012,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),600
VUT,2012,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2012,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2012,Marine fishes not identified,capture_production,tonnes,FAO (2019),2034
VUT,2012,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2012,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2012,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),300
VUT,2012,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),5
VUT,2012,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),16261
VUT,2012,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),23.5
VUT,2012,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
VUT,2012,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),2058
VUT,2012,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2012,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
VUT,2012,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),42142
VUT,2013,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2013,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),600
VUT,2013,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2013,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2013,Marine fishes not identified,capture_production,tonnes,FAO (2019),2000
VUT,2013,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2013,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2013,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),400
VUT,2013,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),4
VUT,2013,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),16614
VUT,2013,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),25.4
VUT,2013,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
VUT,2013,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),2121
VUT,2013,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2013,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),2322
VUT,2013,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),37771
VUT,2014,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2014,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),600
VUT,2014,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2014,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2014,Marine fishes not identified,capture_production,tonnes,FAO (2019),2000
VUT,2014,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2014,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2014,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),400
VUT,2014,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),0
VUT,2014,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),17723
VUT,2014,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),55.2
VUT,2014,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),5
VUT,2014,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),255
VUT,2014,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2014,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),11051
VUT,2014,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),37768
VUT,2015,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2015,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),300
VUT,2015,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2015,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2015,Marine fishes not identified,capture_production,tonnes,FAO (2019),1000
VUT,2015,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2015,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2015,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),200
VUT,2015,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),27
VUT,2015,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),28447
VUT,2015,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),37
VUT,2015,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),75
VUT,2015,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),204
VUT,2015,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2015,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),13195
VUT,2015,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),38705
VUT,2016,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2016,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),450
VUT,2016,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2016,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2016,Marine fishes not identified,capture_production,tonnes,FAO (2019),1500
VUT,2016,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2016,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2016,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),300
VUT,2016,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),54
VUT,2016,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),24039
VUT,2016,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),54.1
VUT,2016,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),59
VUT,2016,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),370
VUT,2016,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2016,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),77
VUT,2016,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),17100
VUT,2017,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),0
VUT,2017,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),450
VUT,2017,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),0
VUT,2017,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),0
VUT,2017,Marine fishes not identified,capture_production,tonnes,FAO (2019),1500
VUT,2017,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),0
VUT,2017,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),0
VUT,2017,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),300
VUT,2017,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),50
VUT,2017,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),0
VUT,2017,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),60
VUT,2017,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),123
VUT,2017,"Shrimps, prawns",capture_production,tonnes,FAO (2019),0
VUT,2017,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),2664
VUT,2017,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),19632
WLF,2000,Corals,capture_production,tonnes,FAO (2019),0
WLF,2000,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),1
WLF,2000,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),2
WLF,2000,Marine fishes not identified,capture_production,tonnes,FAO (2019),294
WLF,2000,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),30
WLF,2000,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
WLF,2000,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),1
WLF,2000,Turtles,capture_production,tonnes,FAO (2019),2
WLF,2001,Corals,capture_production,tonnes,FAO (2019),0
WLF,2001,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),1
WLF,2001,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),1
WLF,2001,Marine fishes not identified,capture_production,tonnes,FAO (2019),296
WLF,2001,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),35
WLF,2001,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
WLF,2001,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),1
WLF,2001,Turtles,capture_production,tonnes,FAO (2019),1
WLF,2002,Corals,capture_production,tonnes,FAO (2019),0
WLF,2002,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),1
WLF,2002,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),1
WLF,2002,Marine fishes not identified,capture_production,tonnes,FAO (2019),296
WLF,2002,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),40
WLF,2002,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
WLF,2002,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),1
WLF,2002,Turtles,capture_production,tonnes,FAO (2019),1
WLF,2003,Corals,capture_production,tonnes,FAO (2019),0.023
WLF,2003,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),1
WLF,2003,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),1
WLF,2003,Marine fishes not identified,capture_production,tonnes,FAO (2019),296
WLF,2003,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),59.1
WLF,2003,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
WLF,2003,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),1
WLF,2003,Turtles,capture_production,tonnes,FAO (2019),1
WLF,2004,Corals,capture_production,tonnes,FAO (2019),0
WLF,2004,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),1
WLF,2004,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),1
WLF,2004,Marine fishes not identified,capture_production,tonnes,FAO (2019),396
WLF,2004,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),15.2
WLF,2004,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
WLF,2004,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),1
WLF,2004,Turtles,capture_production,tonnes,FAO (2019),1
WLF,2005,Corals,capture_production,tonnes,FAO (2019),0
WLF,2005,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),1
WLF,2005,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),1
WLF,2005,Marine fishes not identified,capture_production,tonnes,FAO (2019),496
WLF,2005,"Pearls, mother-of-pearl, shells",capture_production,tonnes,FAO (2019),29.75
WLF,2005,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),0
