Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2027,effort_fleet,unaffected_oa,indian,3122421.48285824,3683307.074050427,0.17963160779907156,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2028,effort_fleet,unaffected_oa,indian,3122243.926101814,3685347.7690093312,0.1803522902871218,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2029,effort_fleet,unaffected_oa,indian,3122144.26473937,3686358.6257947143,0.18071373812780678,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2030,effort_fleet,unaffected_oa,indian,3122087.182814429,3686858.9160233205,0.18089556765668977,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2031,effort_fleet,unaffected_oa,indian,3122053.8411138495,3687106.4197898586,0.18098745487182769,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2032,effort_fleet,unaffected_oa,indian,3122034.023735339,3687228.8141758987,0.1810341547028805,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2033,effort_fleet,unaffected_oa,indian,3122022.0870061116,3687289.3146083676,0.18105804886996285,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2034,effort_fleet,unaffected_oa,indian,3122014.848366646,3687319.2044979637,0.18107036115701677,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2035,effort_fleet,unaffected_oa,indian,3122010.4731753767,3687333.961040017,0.18107674292637901,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2036,effort_fleet,unaffected_oa,indian,3122007.879540605,3687341.239291829,0.18108005538871713,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2037,effort_fleet,unaffected_oa,indian,3122006.41496307,3687344.824313102,0.18108175775696456,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2038,effort_fleet,unaffected_oa,indian,3122005.677411258,3687346.5869035386,0.18108260134909698,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2039,effort_fleet,unaffected_oa,indian,3122005.4142886503,3687347.4512409642,0.18108297774401114,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2040,effort_fleet,unaffected_oa,indian,3122005.46413069,3687347.8735451405,0.18108309415527177,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2041,effort_fleet,unaffected_oa,indian,3122005.7221967303,3687348.0788069395,0.18108306227331913,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2042,effort_fleet,unaffected_oa,indian,3122006.1197072268,3687348.1778318877,0.18108294360988544,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2043,effort_fleet,unaffected_oa,indian,3122006.6110468367,3687348.2250863723,0.18108277286766267,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2044,effort_fleet,unaffected_oa,indian,3122007.165722874,3687348.247271697,0.18108257013494816,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2045,effort_fleet,unaffected_oa,indian,3122007.76322482,3687348.2574283956,0.18108234734804676,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2046,effort_fleet,unaffected_oa,indian,3122008.3896898883,3687348.261891124,0.18108211178042066,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2047,effort_fleet,unaffected_oa,indian,3122009.0357135865,3687348.2637133496,0.1810818679679271,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2048,effort_fleet,unaffected_oa,indian,3122009.6948978286,3687348.264350378,0.18108161879716733,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2049,effort_fleet,unaffected_oa,indian,3122010.3628804875,3687348.2644841606,0.1810813661368089,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2050,effort_fleet,unaffected_oa,indian,3122011.0366826984,3687348.2644259892,0.18108111121349255,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2051,effort_fleet,unaffected_oa,indian,3122011.7142677447,3687348.264311944,0.18108085484131403,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2052,effort_fleet,unaffected_oa,indian,3122012.394241841,3687348.2641970688,0.18108059756518538,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2053,effort_fleet,unaffected_oa,indian,3122013.075650556,3687348.2641001637,0.18108033975219812,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2054,effort_fleet,unaffected_oa,indian,3122013.7578400336,3687348.2640247475,0.18108008165083833,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2055,effort_fleet,unaffected_oa,indian,3122014.4403622136,3687348.2639686083,0.18107982342990223,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2056,effort_fleet,unaffected_oa,indian,3122015.1229100344,3687348.2639279254,0.18107956520432972,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2057,effort_fleet,unaffected_oa,indian,3122015.8052730663,3687348.263898947,0.18107930705252592,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2058,effort_fleet,unaffected_oa,indian,3122016.4873071434,3687348.2638785453,0.18107904902802796,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2059,effort_fleet,unaffected_oa,indian,3122017.168913547,3687348.2638642923,0.18107879116740377,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2060,effort_fleet,unaffected_oa,indian,3122017.850024731,3687348.2638543933,0.1810785334956314,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2061,effort_fleet,unaffected_oa,indian,3122018.5305945403,3687348.26384754,0.1810782760297523,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2062,effort_fleet,unaffected_oa,indian,3122019.2105914922,3687348.263842812,0.18107801878138133,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2063,effort_fleet,unaffected_oa,indian,3122019.8899941742,3687348.2638395554,0.1810777617584096,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2064,effort_fleet,unaffected_oa,indian,3122020.5687880903,3687348.2638373147,0.18107750496617453,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2065,effort_fleet,unaffected_oa,indian,3122021.2469634768,3687348.2638357743,0.18107724840826844,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2066,effort_fleet,unaffected_oa,indian,3122021.924513833,3687348.263834716,0.18107699208708034,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2067,effort_fleet,unaffected_oa,indian,3122022.601434893,3687348.26383399,0.18107673600417598,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2068,effort_fleet,unaffected_oa,indian,3122023.2777239177,3687348.2638334916,0.18107648016055755,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2069,effort_fleet,unaffected_oa,indian,3122023.953379225,3687348.2638331493,0.18107622455683822,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2070,effort_fleet,unaffected_oa,indian,3122024.628399849,3687348.2638329165,0.1810759691933681,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2071,effort_fleet,unaffected_oa,indian,3122025.302785328,3687348.2638327545,0.18107571407030912,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2072,effort_fleet,unaffected_oa,indian,3122025.9765355303,3687348.263832646,0.18107545918770546,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2073,effort_fleet,unaffected_oa,indian,3122026.6496505663,3687348.2638325687,0.18107520454550768,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2074,effort_fleet,unaffected_oa,indian,3122027.322130696,3687348.2638325184,0.1810749501436159,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2075,effort_fleet,unaffected_oa,indian,3122027.993976299,3687348.263832483,0.18107469598188217,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2076,effort_fleet,unaffected_oa,indian,3122028.665187824,3687348.263832458,0.18107444206013518,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2077,effort_fleet,unaffected_oa,indian,3122029.3357657725,3687348.26383244,0.18107418837818384,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2078,effort_fleet,unaffected_oa,indian,3122030.005710678,3687348.263832428,0.18107393493582538,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2079,effort_fleet,unaffected_oa,indian,3122030.6750231027,3687348.2638324215,0.18107368173284702,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2080,effort_fleet,unaffected_oa,indian,3122031.3437036234,3687348.263832415,0.18107342876902824,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2019,effort_total,Total,indian,1468911786.0342987,1468911786.0342987,0,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2020,effort_total,Total,indian,1457887656.8176467,1365150826.6143742,-0.06361040905285073,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2021,effort_total,Total,indian,1451977598.4068546,1379811170.5884407,-0.04970216337882674,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2022,effort_total,Total,indian,1447867361.503046,1375556623.6114242,-0.049942929728421605,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2023,effort_total,Total,indian,1445116298.0637188,1374871712.514097,-0.04860825778779263,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2024,effort_total,Total,indian,1443248380.7092502,1374070630.7636719,-0.04793197821679354,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2025,effort_total,Total,indian,1441976773.667898,1373583973.7857432,-0.04742989008636159,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2026,effort_total,Total,indian,1441108488.0548906,1373246310.9519546,-0.04709026257595064,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2027,effort_total,Total,indian,1440514460.7505848,1373018417.2741048,-0.046855512607149374,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2028,effort_total,Total,indian,1440107468.3007095,1372863115.8473227,-0.046693982173936936,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2029,effort_total,Total,indian,1439828293.3702104,1372757249.00524,-0.04658266869306829,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2030,effort_total,Total,indian,1439636589.5306802,1372684949.4230883,-0.04650593114573312,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2031,effort_total,Total,indian,1439504803.1956005,1372635525.9628084,-0.04645297263638648,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2032,effort_total,Total,indian,1439414087.006242,1372601713.9137635,-0.04641636739253947,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2033,effort_total,Total,indian,1439351534.7308025,1372578569.4111102,-0.046391005747029486,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2034,effort_total,Total,indian,1439308301.8500848,1372562720.57024,-0.04637337337250823,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2035,effort_total,Total,indian,1439278324.1902716,1372551864.5310004,-0.04636105368766052,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2036,effort_total,Total,indian,1439257442.4418592,1372544426.89825,-0.046352385317822736,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2037,effort_total,Total,indian,1439242803.1247168,1372539330.5123186,-0.04634622627091087,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2038,effort_total,Total,indian,1439232448.2980587,1372535838.0151293,-0.04634179166944188,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2039,effort_total,Total,indian,1439225034.353117,1372533444.4623582,-0.046338542131275785,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2040,effort_total,Total,indian,1439219639.1871858,1372531803.9715648,-0.046336107012327626,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2041,effort_total,Total,indian,1439215629.9390934,1372530679.5692558,-0.04633423163467144,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2042,effort_total,Total,indian,1439212572.2455375,1372529908.8752491,-0.04633274101145911,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2043,effort_total,Total,indian,1439210167.9746149,1372529380.6111555,-0.04633151491508604,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2044,effort_total,Total,indian,1439208212.4954617,1372529018.5127823,-0.04633047074339817,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
