Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2068,revenue_fleet,affected_managed,atlantic,795741638.8422354,789780209.6689924,-0.00749166423151694,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2069,revenue_fleet,affected_managed,atlantic,795741568.1617692,789547944.4809378,-0.007783461275171425,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2070,revenue_fleet,affected_managed,atlantic,795741501.8402854,789315618.4725292,-0.008075340236616184,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2071,revenue_fleet,affected_managed,atlantic,795741439.6319958,789083249.832368,-0.008367277947353069,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2072,revenue_fleet,affected_managed,atlantic,795741381.299607,788850855.8553319,-0.008659252372952524,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2073,revenue_fleet,affected_managed,atlantic,795741326.6151958,788618452.9812821,-0.008951242565485244,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2074,revenue_fleet,affected_managed,atlantic,795741275.3608317,788386056.8334963,-0.009243228615984705,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2075,revenue_fleet,affected_managed,atlantic,795741227.3289564,788153682.2564138,-0.009535191607466992,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2076,revenue_fleet,affected_managed,atlantic,795741182.3225456,787921343.3524044,-0.009827113568908639,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2077,revenue_fleet,affected_managed,atlantic,795741140.1550906,787689053.5173793,-0.010118977430451728,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2078,revenue_fleet,affected_managed,atlantic,795741100.650437,787456825.475123,-0.01041076698004213,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2079,revenue_fleet,affected_managed,atlantic,795741063.6425158,787224671.3102783,-0.010702466821623579,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2080,revenue_fleet,affected_managed,atlantic,795741028.9749993,786992602.4999439,-0.010994062334984006,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2019,revenue_fleet,affected_oa,atlantic,1009312855.1653296,1009312855.1653296,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2020,revenue_fleet,affected_oa,atlantic,1011457981.0312725,939070210.8129728,-0.07156774831564816,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2021,revenue_fleet,affected_oa,atlantic,1012939432.5106469,877371459.6000402,-0.13383620832549808,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2022,revenue_fleet,affected_oa,atlantic,1013963322.6431355,822965706.1381199,-0.18836738197505515,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2023,revenue_fleet,affected_oa,atlantic,1014677070.425627,774807434.7028966,-0.2363999766173017,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2024,revenue_fleet,affected_oa,atlantic,1015184048.7254862,732019217.057182,-0.27892955176335144,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2025,revenue_fleet,affected_oa,atlantic,1015555354.9346706,693862417.0201128,-0.3167655375469434,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2026,revenue_fleet,affected_oa,atlantic,1015838945.22545,659713639.3849826,-0.3505726055437172,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2027,revenue_fleet,affected_oa,atlantic,1016066515.4340281,629045491.2728103,-0.3809012680591053,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2028,revenue_fleet,affected_oa,atlantic,1016258554.9927608,601410713.6664084,-0.40821092160873124,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2029,revenue_fleet,affected_oa,atlantic,1016427978.2944397,576429026.6913172,-0.4328874853892139,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2030,revenue_fleet,affected_oa,atlantic,1016582682.8645949,553776201.3007921,-0.4552570974942005,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2031,revenue_fleet,affected_oa,atlantic,1016727318.3457373,533174975.3799271,-0.47559688250786103,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2032,revenue_fleet,affected_oa,atlantic,1016864487.4634633,514387503.5782906,-0.49414350690777475,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2033,revenue_fleet,affected_oa,atlantic,1016995545.8039808,497209082.9666927,-0.5111000387188259,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2034,revenue_fleet,affected_oa,atlantic,1017121123.1451665,481462938.6225853,-0.5266414907068354,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2035,revenue_fleet,affected_oa,atlantic,1017241454.8157755,466995888.1824832,-0.5409193304385564,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2036,revenue_fleet,affected_oa,atlantic,1017356585.7342511,453674734.03270787,-0.5540651720406571,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2037,revenue_fleet,affected_oa,atlantic,1017466490.7748654,441383257.06377065,-0.5661938146703689,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2038,revenue_fleet,affected_oa,atlantic,1017571141.3903273,430019707.3688896,-0.5774057558458809,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2039,revenue_fleet,affected_oa,atlantic,1017670538.6793457,419494705.3799288,-0.5877892800902769,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2040,revenue_fleet,affected_oa,atlantic,1017764726.2754331,409729482.11717737,-0.5974222022641664,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2041,revenue_fleet,affected_oa,atlantic,1017853791.7385879,400654399.87220675,-0.60637332873923655,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2042,revenue_fleet,affected_oa,atlantic,1017937861.9447141,392207705.11032057,-0.6147036869607843,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2043,revenue_fleet,affected_oa,atlantic,1018017095.8395538,384334474.00485617,-0.6224675640757317,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2044,revenue_fleet,affected_oa,atlantic,1018091676.5291252,376985718.09826684,-0.6297133875178262,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2045,revenue_fleet,affected_oa,atlantic,1018161803.7846925,370117623.385397,-0.6364844742656791,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2046,revenue_fleet,affected_oa,atlantic,1018227687.4832945,363690900.8565598,-0.6428196705635874,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2047,revenue_fleet,affected_oa,atlantic,1018289542.1707004,357670230.4113802,-0.6487538999478183,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2048,revenue_fleet,affected_oa,atlantic,1018347582.744012,352023783.21717066,-0.6543186342440989,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2049,revenue_fleet,affected_oa,atlantic,1018402021.1528225,346722810.1690659,-0.6595422996346977,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2050,revenue_fleet,affected_oa,atlantic,1018453063.9754874,341741286.2210826,-0.6644506278108583,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2051,revenue_fleet,affected_oa,atlantic,1018500910.7174227,337055602.0859514,-0.6690669605307152,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2052,revenue_fleet,affected_oa,atlantic,1018545752.6865823,332644296.2188166,-0.6734125145174752,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2053,revenue_fleet,affected_oa,atlantic,1018587772.3180653,328487821.1641049,-0.6775066124968847,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2054,revenue_fleet,affected_oa,atlantic,1018627142.8396782,324568339.3032801,-0.6813668852388278,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2055,revenue_fleet,affected_oa,atlantic,1018664028.1900073,320869543.83213043,-0.6850094486969752,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2056,revenue_fleet,affected_oa,atlantic,1018698583.118543,317376501.450613,-0.6884490597022055,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2057,revenue_fleet,affected_oa,atlantic,1018730953.412951,314075513.79116267,-0.6916992531355336,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2058,revenue_fleet,affected_oa,atlantic,1018761276.2115058,310953995.06300604,-0.6947724630647929,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2059,revenue_fleet,affected_oa,atlantic,1018789680.3691741,308000363.7668321,-0.6976801299604611,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2060,revenue_fleet,affected_oa,atlantic,1018816286.8541168,305203946.64945924,-0.7004327957969119,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2061,revenue_fleet,affected_oa,atlantic,1018841209.1577982,302554893.3327223,-0.7030401885855968,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2062,revenue_fleet,affected_oa,atlantic,1018864553.7068206,300044100.27347815,-0.705511297667721,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2063,revenue_fleet,affected_oa,atlantic,1018886420.268274,297663142.8995754,-0.7078544409089285,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2064,revenue_fleet,affected_oa,atlantic,1018906902.3431414,295404214.9257112,-0.7100773247817034,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2065,revenue_fleet,affected_oa,atlantic,1018926087.5443001,293260073.9881288,-0.7121870981879452,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2066,revenue_fleet,affected_oa,atlantic,1018944057.9570893,291223992.852023,-0.7141904007606595,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2067,revenue_fleet,affected_oa,atlantic,1018960890.4814429,289289715.5435892,-0.716093406286767,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2068,revenue_fleet,affected_oa,atlantic,1018976657.1552821,287451417.8425482,-0.7179018618100262,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2069,revenue_fleet,affected_oa,atlantic,1018991425.4593494,285703671.6429456,-0.7196211229018402,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2070,revenue_fleet,affected_oa,atlantic,1019005258.6039714,284041412.7518894,-0.7212561855264381,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2071,revenue_fleet,affected_oa,atlantic,1019018215.7984343,282459911.7492153,-0.7228117148741068,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2072,revenue_fleet,affected_oa,atlantic,1019030352.503778,280954747.5771244,-0.7242920714904979,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2073,revenue_fleet,affected_oa,atlantic,1019041720.6698581,279521783.568712,-0.7257013349905136,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2074,revenue_fleet,affected_oa,atlantic,1019052368.957551,278157145.65889746,-0.7270433256109882,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2075,revenue_fleet,affected_oa,atlantic,1019062342.946966,276857202.5513354,-0.7283216238265575,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2076,revenue_fleet,affected_oa,atlantic,1019071685.3325126,275618547.6410832,-0.7295395882271504,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2077,revenue_fleet,affected_oa,atlantic,1019080436.105619,274437982.5156679,-0.7307003718328424,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2078,revenue_fleet,affected_oa,atlantic,1019088632.7258865,273312501.87718046,-0.7318069370020185,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2079,revenue_fleet,affected_oa,atlantic,1019096310.281391,272239279.74554783,-0.7328620690713936,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2080,revenue_fleet,affected_oa,atlantic,1019103501.638833,271215656.8184957,-0.7338683888512301,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2019,revenue_fleet,unaffected_managed,atlantic,12135107463.58396,12135107463.58396,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2020,revenue_fleet,unaffected_managed,atlantic,12155878689.575174,12179340046.598404,0.0019300420498067285,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2021,revenue_fleet,unaffected_managed,atlantic,12166164101.872065,12206899885.916086,0.0033482849403415,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2022,revenue_fleet,unaffected_managed,atlantic,12170018476.197916,12223326450.110422,0.004380270581903032,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2023,revenue_fleet,unaffected_managed,atlantic,12170146982.733437,12232522358.833893,0.0051252771383083675,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2024,revenue_fleet,unaffected_managed,atlantic,12168299578.192616,12237176970.082815,0.005660395805313512,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2025,revenue_fleet,unaffected_managed,atlantic,12165567922.653246,12239101233.674885,0.006044379636787367,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2026,revenue_fleet,unaffected_managed,atlantic,12162601771.789497,12239483920.740341,0.0063211926521484765,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2027,revenue_fleet,unaffected_managed,atlantic,12159762355.666466,12239082376.021847,0.006523155472558867,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2028,revenue_fleet,unaffected_managed,atlantic,12157228398.406435,12238361175.023792,0.0066736244445314615,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2029,revenue_fleet,unaffected_managed,atlantic,12155067654.965118,12237590767.98614,0.006789194051693471,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2030,revenue_fleet,unaffected_managed,atlantic,12153283992.332872,12236916249.080765,0.006881453342212143,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2031,revenue_fleet,unaffected_managed,atlantic,12151847524.726927,12236404343.941992,0.006958350904502905,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2032,revenue_fleet,unaffected_managed,atlantic,12150713261.482079,12236074843.751392,0.007025232217429667,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2033,revenue_fleet,unaffected_managed,atlantic,12149832140.295431,12235921144.743185,0.00708561266144872,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2034,revenue_fleet,unaffected_managed,atlantic,12149157135.61141,12235923298.15698,0.00714174337997842,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2035,revenue_fleet,unaffected_managed,atlantic,12148646273.55311,12236056010.0492,0.007195018648816519,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2036,revenue_fleet,unaffected_managed,atlantic,12148263775.523832,12236293307.133001,0.007246264423936019,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2037,revenue_fleet,unaffected_managed,atlantic,12147980128.36562,12236611055.083717,0.007295939389227666,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2038,revenue_fleet,unaffected_managed,atlantic,12147771588.83895,12236988135.05411,0.007344272615162617,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2039,revenue_fleet,unaffected_managed,atlantic,12147619435.347427,12237406815.204552,0.007391356004770688,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2040,revenue_fleet,unaffected_managed,atlantic,12147509151.51921,12237852667.140795,0.007437204985376385,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2041,revenue_fleet,unaffected_managed,atlantic,12147429643.64507,12238314249.372648,0.0074817972520734395,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2042,revenue_fleet,unaffected_managed,atlantic,12147372542.242737,12238782694.072603,0.007525096601095071,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2043,revenue_fleet,unaffected_managed,atlantic,12147331606.789633,12239251276.880846,0.0075670668313554245,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2044,revenue_fleet,unaffected_managed,atlantic,12147302234.77862,12239715013.126677,0.007607679183569848,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2045,revenue_fleet,unaffected_managed,atlantic,12147281066.834743,12240170301.102978,0.0076469156971963196,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2046,revenue_fleet,unaffected_managed,atlantic,12147265675.427263,12240614619.366545,0.007684770090121376,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
