description,affected,flag_iso3,A1_subs,A2_subs,A3_subs,B1_subs,B2_subs,B3_subs,B4_subs,B5_subs,B6_subs,B7_subs,C1_subs,C2_subs,C3_subs
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,REU,121560.61186125976,37490.037704351926,479337.3485047552,22524.33578603933,41462.7102828605,236999.63515223248,61623.14897331966,19656.941559369337,110157.13284570878,566550.8972063176,131175.55830683556,4623.533341779886,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,ROU,0,11591.336300000008,323972.5070000003,41685.053746,134129.2847,0,99972.007031,155843.057393,4792700.09,735313.708679,30341.477060000005,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,RUS,104735658.70065658,98549574.2638218,27723193.887077086,8137414.791180715,54905045.352762945,1351320.7906202204,15412802.589672076,904274391.1297922,83452446.17414261,1639686.0498650705,1189163.1107433466,49542670.82319461,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,RUS,7181475.459343426,6757310.336178198,1900913.5859229164,557963.2128192857,3764708.6072370606,92656.85837977962,1056819.281327926,62003948.120207995,5722136.105857387,112429.37958492972,81538.09125665334,3397023.3168053897,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SAU,25701302.495,6236187.769799998,535802.8428,4262127.930999999,12605169.102648998,0,0,0,846553.32,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SEN,8548721.908000002,2149159.7860000003,1315910.0770000003,0,55687404.19,21427740.89,28967662.49,5406018.860000001,44711296.53000001,0,5262761.759999997,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SGP,705073.8837070001,0,20304.103020000002,0,0,0,0,0,55432.35,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SHN,9693.460800559098,5153.4800237671925,490238.9891590237,1097.900375916827,9363.474301756543,5609.679794088829,15553.010933281961,0,6522.121486784429,124814.66694236083,5213.252910697053,36130.35137111028,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SLB,10500444.82,0,3515318.2096,782205.63734,5616786.792000001,0,13494042.010000002,0,0,245481.5216,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SLE,365531.9340000006,0,0,0,228788.28730000003,0,0,0,4326075.17,0,4710.914500000001,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SLV,0,35586.830152407296,730319.5658216336,98397.70966009134,1400615.3690537557,0,0,0,0,0,151520.27712766605,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,SLV,0,565.8233575927057,11611.93247836631,1564.5035599086332,22269.49934624434,0,0,0,0,0,2409.141572333993,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SPM,17762.848893985032,5478.1714617580865,70042.3990992338,3291.332339306061,6058.671852771785,34631.190503906226,9004.583531003482,2872.338969760049,16096.533863832452,82786.3386317376,19167.81747896918,675.6063732228624,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,SPM,12109.463156896367,3734.632652636275,47749.98967648806,2243.7992879298013,4130.377059375259,23609.114055376544,6138.692794307701,1958.1590282066318,10973.486569703295,56437.91283361336,13067.272088222891,460.58098753950475,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SRB,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,STP,2612212.652,0,0,0,0,0,235757.24790000007,0,48719.93,0,0,0,0.004739999997904448
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SVK,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SVN,547190.7768,462655.23040000006,1479066.7699,18653.8992885,33509.3756477,51176.9228627,42159.460931400004,0,1439347.51,70844.0462482,12351.617762799999,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SWE,25180836.301000006,627378.5279,142370461.865,2217163.0444,33441.51500000011,86413.67969,2458851.50209,8192641.100000001,186009.68,24641802.244,3161527.447,1935262.188,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,SYC,15861981.855999999,374278.87975,1699216.9577000001,0,21325370.580000002,0,7861660.7014000015,0,363635.69,499972.9771000001,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,TCA,47.47115897589253,25.237804590206665,2400.8157116812786,5.376676540728753,45.855137426225696,27.471922235831748,76.16675506905005,0,31.94036395560298,611.2468001729725,25.5305264855417,176.93883423904768,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,TCA,4620.310725538655,2456.365122587323,233668.50150753403,523.3054516637502,4463.025294558994,2673.8091021084206,7413.218530302191,0,3108.717152589934,59491.9148324263,2484.855392085552,17221.243618975866,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,TGO,2699374.042,0,0,0,0,0,0,0,160528.82,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,THA,66405473.16,1591133.3969,3204236.912,4562539.203,756991.1976,160610126.6,4769413.109999999,243399387.45000002,292468417.5,251385951.7,427534.40390000003,3260958.378,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,TLS,713359.27575,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,TUN,166081.76,0,1004773.1453999998,0,6629814.4471,0,5791208.797,8975810.675,184753.04,60018727.917,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,TUR,30643411.352,2252490.0619,479506.59832000005,0,8314739.0628003,0,22586347.38,0,2431707.74,44734809.766,0,12456070.216999998,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,TUV,4900690.95,0,725575.4824000001,0,0,0,0,0,395113.66000000003,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,TWN,48256973.04622849,9288442.834914967,3036672.5516646355,17455708.42466009,0,25511160.763401028,14940491.403326934,0,23362002.460905273,549622868.8760397,1475265.3285308382,7362659.455031719,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,TWN,2346410.147771514,451634.1400850345,147652.84353536533,848753.0153399091,0,1240435.1685989755,726455.0266730669,0,1135936.1390947297,26724441.993960153,71732.1729691617,357996.3219682818,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,UKR,3192743.2953000003,0,4902954.2635,2261071.5200000005,8219829.080999999,0,0,0,9346391.36,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,URY,6312874.544766493,0,371818.6712220497,0,103475.4136104452,0,0,0,45281.64998346395,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,URY,1833147.0782335054,0,107969.56377795027,0,30047.429389555116,0,0,0,13148.990016536052,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,USA,1333400542.5023074,27787662.30083963,134836967.91366187,285484262.90795064,236220.1548116418,0,121385470.27237475,393031164.15537155,48680215.188697085,179832097.2213592,271346.82125837886,102144587.1749599,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,USA,47615661.79769249,992295.9291603706,4815020.886338155,10194627.704049386,8435.409048358202,0,4334668.627625259,14035121.774628457,1738367.871302919,6421794.538640798,9689.780421621153,3647577.725040105,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,VCT,27668.794467599837,0,0,42568.84484781501,114248.99860963768,0,0,161644.2696131833,227772.15851385315,0,0,0,22819.654990429266
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,VCT,15160.9625324002,0,0,23325.362532184994,62602.10539036234,0,0,88572.0813768167,124806.49148614689,0,0,0,12503.903439570737
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,VEN,4764163.596497884,0,274629.61444316496,0,0,0,9938515.18068032,15403732.401732769,3205536.478101739,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,VEN,242765.8935021171,0,13994.209556835165,0,0,0,506433.5993196796,784922.8482672299,163343.45189826106,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,VGB,0.04975704916361825,0.026453086692372948,2.516422770709624,0.00563558094525927,0.048063210937821545,0.02879478434477547,0.0798344312286245,0,0.033478396018304026,0.6406803150257214,0.026759904095858912,0.18545901267454926,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,VNM,187467895.847,9588948.135999996,6668312.794,15967175.75,1278960.4639999992,15832739.999999998,93753133.9,27437900.790999997,74267.13,0,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,VUT,1338142.5892305153,166229.165323229,345132.5417140974,321130.04734069214,0,0,5749387.115285874,677350.1743809558,908794.3959887073,3995134.5702634645,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,VUT,4523.862769484806,561.9714507709667,1166.7906459026124,1085.645339307852,0,0,19436.970714125368,2289.919819044176,3072.36401129261,13506.363736535362,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,WSM,4862795.252599999,1137786.8868,0,0,704279.3417999998,0,0,1423949.151,46131.3,108738.5762,0,0,468177.78079999995
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,YEM,29344752.630999997,0,124406.44359999997,0,39142638.993806,0,17944975.710000005,1401752.5039999997,4310133.7,37051455.27000001,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),FALSE,ZAF,32196673.12211111,4961327.666904626,5355040.309878388,0,37238807.71965299,41662.705296311055,0,0,622305.314822295,25339657.675906423,0,0,0
Overfished - Median BvBmsy < 0.8 (RAM stocks only),TRUE,ZAF,62133.67688889263,9574.452895373026,10334.246121611788,0,71864.07234701293,80.4013836889372,0,0,1200.9351777049003,48900.894093578405,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,AFG,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,AGO,7401510.172828917,116572.93142502486,0,6927770.321056509,0,2335893.966248542,3922533.6410223707,8453050.79095945,377276.61530784034,1514424.3928653193,352626.13660741015,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,AGO,821.1161710823993,12.932484975155086,0,768.5599434892099,0,259.14175145791785,435.1619776301887,937.7730405502892,41.85469215968094,168.00873468070574,39.11999258983501,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,AIA,4738.188500167704,2519.034252766495,239630.07521866175,536.6565195372601,4576.890253235433,2742.0258705169335,7602.351633052326,0,3188.029710049094,61009.729314059405,2548.251393197553,17660.60841384319,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,ALB,368581.24153,85466.225117,959816.4868,0,114728.96939,79033.49476,103534.02742,0,685.47,4131428.9929999993,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,ARE,20453515.302000005,5085942.867,1638767.4609999997,3826540.782,0,0,0,0,1029802.2400000001,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,ARG,23289323.776113987,13600074.956314642,10294017.052412994,16073897.268834267,30262767.100867823,0,36110765.08164608,55968175.569161594,5987.264485590226,84571759.36956038,10754839.36850393,11712969.064174749,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,ARG,4455.833886011144,2602.036685358404,1969.5045870057415,3075.341165731542,5790.029132181621,0,6908.898353914965,10708.12083840174,1.1455144097728498,16180.706439615915,2057.671496067055,2240.985825250895,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,ATF,16161.118461930148,4984.187980015818,63726.46167044855,2994.5428320971077,5512.342874670469,31508.390098438587,8192.612683552738,2613.331376636866,14645.060156310623,75321.2411838976,17439.396730958713,614.6848794613672,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,ATF,4685.382236439447,1445.0005969359165,18475.381651660682,868.1687362675993,1598.121655192667,9134.816480294347,2375.177313870272,757.6490723007698,4245.851230507582,21836.904809585605,5055.976778459636,178.2075678747451,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,AUS,83207172.94533494,44236202.630289115,145959386.85154852,10691127.738175375,0,0,279308.8744696026,0,2845841.865684375,11191486.880168399,0,9402784.227256339,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,AUS,1522.2646650565846,809.2957108951708,2670.3084514529723,195.59282462490094,0,0,5.10992039738131,0,52.06431562476147,204.74683160209284,0,172.02274366066183,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,BEL,3296561.546,496189.72409999993,1757024.7270000002,61226.16941000001,911650.023,645794.6053,338203.845,18834978.99,779750.29,5142150.503,1305911.342,1422252.6830000002,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,BES,50172.27721708277,3006.5329153336575,59972.13912567921,27320.762860852727,2499.0710244667775,0,5825.221189278705,95301.42326701581,26535.014306222514,220361.89303800068,18071.955906792115,19944.59549820148,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,BES,1289.0689872289765,77.24641087090538,1540.8554072640839,701.9483679997535,64.20826666057356,0,149.66655681898283,2448.56554229641,681.7602452013541,5661.725917946528,464.32012238988744,512.4335777767808,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,BGR,1824452.5790799998,428093.4581,5301749.731799999,212031.54231,0,0,472789.40961,0,0,0,146087.5612,0,187414.38483999998
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,BHR,8235528.065000001,2047835.0357000004,0,1653254.1070000003,0,555531.758,0,0,989996.0100000001,0,425185.6642000002,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,BLZ,0,0,624905.3619660232,0,10903032.196389781,0,0,12852590.249844488,12151523.176082818,0,0,0,117585.78867451556
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,BLZ,0,0,183713.11103397585,0,3205333.297510218,0,0,3778475.0833555115,3572371.5339171807,0,0,0,34568.51607548444
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,BMU,0.25650326871955226,0.13636868179226114,12.972446658659397,0.02905206313258608,0.24777133929644118,0.14844040051937044,0.41155560690849,0,0.17258495337905946,3.30278016423311,0.13795036053360699,0.9560623823991954,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,BOL,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,BRA,24448440.848703083,41210841.75768172,72313039.72985156,27628426.083270155,0,19777.117831553212,119916336.7030129,91124897.23515534,53569.38848318436,6115472.529969093,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,BRA,265833.1712969203,448094.3723182749,786275.2801484421,300409.83672984864,0,215.04086844677263,1303876.1969871062,990820.6648446589,582.4715168156432,66494.85203090662,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CAN,13509892.87081303,119175.34037612699,5405167.745977304,189903.46252729977,518037.17327339767,3561773.789527187,98908.05340409339,1960860.213457586,894.8915967370654,1135889.3778774277,12087079.267198063,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,CAN,239026328.35918692,2108532.1929238727,95631950.07102269,3359902.8374726996,9165470.419726603,63017354.72647281,1749949.3945959066,34692889.25754242,15833.038403262935,20096937.112122573,213852930.2528019,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CHL,9381218.37174796,2447263.849319986,31299879.83243268,0,0,0,82009635.4758,0,20788780.325345207,0,2798602.194376332,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,CHL,298309.3553720413,77819.49768001404,995291.5075673289,0,0,0,2607789.364200002,0,661053.5446547982,0,88991.55562366791,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CHN,389299912.93093914,124572.44299324727,3189980.184165513,13236554.365752313,1444260875.448444,25210794.15748845,5623220.344871549,964493708.4010926,250015298.82407725,3116680677.035433,49833629.48614255,804463077.2432404,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,CHN,39565474.069060855,12660.593026752713,324205.256834487,1345262.4342476858,146783660.40798867,2562232.842511553,571501.2291284511,98023784.59890737,25409648.175922763,316755653.9645666,5064710.033857451,81759491.75675954,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CIV,1184584.0784646894,278513.75136935967,97125.0110025762,0,0,3985297.8015892925,0,268507.70058418484,332449.86160801153,0,1370.0426644157142,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,CIV,1149762.4472353105,270326.6557306403,94269.95716742381,0,0,3868147.341010708,0,260614.73941581498,322677.2783919884,0,1329.769355584287,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CMR,5131498.144000001,153609.17709999997,371797.027,655684.3985000001,0,0,0,1288360.776,538959.66,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,COD,2842892.8949999996,0,243883.5546,0,0,0,0,0,0,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,COG,408629.1227,380466.2344000001,214911.68748,0,0,0,0,452956.4412,265119.0399999999,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,COK,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,COK,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,COL,1582128.7907144472,390251.0049726661,1246706.5788024156,0,36426.50022707873,0,1061339.2584260942,0,33528.77835463215,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,COL,5013014.589285554,1236520.0563273337,3950220.9331975845,0,115418.27577292173,0,3362879.948773905,0,106236.77164536781,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,COM,0,59043.57451,0,0,4405053.869,0,0,0,1622522.9799999997,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CRI,0,89834.42058299108,604337.2346166914,0,331793.1796503479,0,0,59.454903582052445,7218.837318527479,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,CRI,0,564756.5528170089,3799249.899383308,0,2085863.8723496522,0,0,373.77150291794754,45382.22268147252,0,0,0,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CUW,881622.1668563748,52830.49146987855,1053824.3464259391,480077.67415733513,43913.42258964116,0,102360.19595221733,1674626.9443109063,466270.5802448928,3872176.83566867,317558.5763616515,350464.4093414079,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),TRUE,CUW,118143.37486764733,7079.645672276661,141219.63975610412,64333.678026494345,5884.697710390689,0,13716.96340738532,224411.41600449037,62483.43340555093,518898.0684111485,42555.01204479466,46964.617777510866,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CYM,353.39107411136456,187.87859965405815,17872.46954567398,40.02576593595346,341.36087296304436,204.5101134302342,567.0106221568767,0,237.7746777050587,4550.3241951593845,190.05771866526442,1317.1914491387056,0
Overfished - Weighted Mean BvBmsy < 0.8 (RAM stocks only),FALSE,CYP,508775.0035474086,124690.94220044064,685012.6550774687,83553.48442405602,0,0,186657.1619058135,0,25558851.80238421,1320220.9773837563,55623.024882384234,60885.008905235656,0
