Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2040,catches_fleet,affected_oa,atlantic,9917660.959462982,8114906.800646491,-0.1817721099949867,Effective,All subsidies
2041,catches_fleet,affected_oa,atlantic,9918603.14156111,8116515.360685964,-0.18168765854982188,Effective,All subsidies
2042,catches_fleet,affected_oa,atlantic,9919524.396351393,8118154.616068348,-0.18159840213162096,Effective,All subsidies
2043,catches_fleet,affected_oa,atlantic,9920432.400742313,8119839.065306057,-0.1815035134256369,Effective,All subsidies
2044,catches_fleet,affected_oa,atlantic,9921331.478816213,8121574.942273485,-0.18140272204245217,Effective,All subsidies
2045,catches_fleet,affected_oa,atlantic,9922224.001631184,8123363.34384665,-0.18129611440830265,Effective,All subsidies
2046,catches_fleet,affected_oa,atlantic,9923111.24492437,8125202.331203418,-0.18118399253465745,Effective,All subsidies
2047,catches_fleet,affected_oa,atlantic,9923993.89770766,8127088.307805887,-0.18106677698752305,Effective,All subsidies
2048,catches_fleet,affected_oa,atlantic,9924872.352652865,8129016.898948319,-0.18094494215076962,Effective,All subsidies
2049,catches_fleet,affected_oa,atlantic,9925746.86431028,8130983.494941045,-0.18081897452196907,Effective,All subsidies
2050,catches_fleet,affected_oa,atlantic,9926617.630053042,8132983.571956414,-0.18068934706081186,Effective,All subsidies
2051,catches_fleet,affected_oa,atlantic,9927484.827718075,8135012.869097572,-0.18055650446483934,Effective,All subsidies
2052,catches_fleet,affected_oa,atlantic,9928348.630288167,8137067.474782987,-0.1804208556940238,Effective,All subsidies
2053,catches_fleet,affected_oa,atlantic,9929209.209346551,8139143.8576632785,-0.18028277115948477,Effective,All subsidies
2054,catches_fleet,affected_oa,atlantic,9930066.733757792,8141238.864986417,-0.18014258279757167,Effective,All subsidies
2055,catches_fleet,affected_oa,atlantic,9930921.36690364,8143349.703016649,-0.18000058583127598,Effective,All subsidies
2056,catches_fleet,affected_oa,atlantic,9931773.264025744,8145473.908594746,-0.17985704143098202,Effective,All subsidies
2057,catches_fleet,affected_oa,atlantic,9932622.570268316,8147609.317327466,-0.17971217977052667,Effective,All subsidies
2058,catches_fleet,affected_oa,atlantic,9933469.419533493,8149754.031588855,-0.17956620316735286,Effective,All subsidies
2059,catches_fleet,affected_oa,atlantic,9934313.934050115,8151906.390069598,-0.17941928912385877,Effective,All subsidies
2060,catches_fleet,affected_oa,atlantic,9935156.224486383,8154064.9397247,-0.17927159317052008,Effective,All subsidies
2061,catches_fleet,affected_oa,atlantic,9935996.390435195,8156228.410443603,-0.17912325146422864,Effective,All subsidies
2062,catches_fleet,affected_oa,atlantic,9936834.521127803,8158395.6924669575,-0.17897438312769626,Effective,All subsidies
2063,catches_fleet,affected_oa,atlantic,9937670.69626582,8160565.816413997,-0.17882509233472474,Effective,All subsidies
2064,catches_fleet,affected_oa,atlantic,9938504.986893853,8162737.935708172,-0.17867547015647006,Effective,All subsidies
2065,catches_fleet,affected_oa,atlantic,9939337.456261525,8164911.311161154,-0.1785255961887609,Effective,All subsidies
2066,catches_fleet,affected_oa,atlantic,9940168.16064357,8167085.2974748295,-0.17837553998220726,Effective,All subsidies
2067,catches_fleet,affected_oa,atlantic,9940997.150100918,8169259.331434568,-0.17822536229661468,Effective,All subsidies
2068,catches_fleet,affected_oa,atlantic,9941824.469175264,8171432.92158689,-0.17807511619999858,Effective,All subsidies
2069,catches_fleet,affected_oa,atlantic,9942650.15751567,8173605.639216547,-0.17792484803077357,Effective,All subsidies
2070,catches_fleet,affected_oa,atlantic,9943474.250439528,8175777.110459507,-0.17777459823983394,Effective,All subsidies
2071,catches_fleet,affected_oa,atlantic,9944296.779432112,8177947.00940834,-0.17762440212737127,Effective,All subsidies
2072,catches_fleet,affected_oa,atlantic,9945117.772589948,8180115.052084508,-0.17747429048754146,Effective,All subsidies
2073,catches_fleet,affected_oa,atlantic,9945937.255013494,8182280.991168034,-0.17732429017249685,Effective,All subsidies
2074,catches_fleet,affected_oa,atlantic,9946755.249154447,8184444.611388987,-0.17717442458587387,Effective,All subsidies
2075,catches_fleet,affected_oa,atlantic,9947571.77512276,8186605.725497459,-0.17702471411457288,Effective,All subsidies
2076,catches_fleet,affected_oa,atlantic,9948386.850957884,8188764.1707393,-0.1768751765065467,Effective,All subsidies
2077,catches_fleet,affected_oa,atlantic,9949200.49286845,8190919.805774099,-0.1767258272013595,Effective,All subsidies
2078,catches_fleet,affected_oa,atlantic,9950012.715444038,8193072.507979989,-0.17657667961941312,Effective,All subsidies
2079,catches_fleet,affected_oa,atlantic,9950823.53184228,8195222.171096734,-0.17642774541500858,Effective,All subsidies
2080,catches_fleet,affected_oa,atlantic,9951632.953954237,8197368.703164749,-0.1762790346977617,Effective,All subsidies
2081,catches_fleet,affected_oa,atlantic,9952440.992550569,8199512.024722987,-0.1761305562263222,Effective,All subsidies
2082,catches_fleet,affected_oa,atlantic,9953247.657410746,8201652.067233244,-0.17598231757785532,Effective,All subsidies
2083,catches_fleet,affected_oa,atlantic,9954052.957437273,8203788.771702494,-0.17583432529631576,Effective,All subsidies
2084,catches_fleet,affected_oa,atlantic,9954856.900756698,8205922.087478469,-0.1756865850221601,Effective,All subsidies
2085,catches_fleet,affected_oa,atlantic,9955659.49480891,8208051.971196725,-0.17553910160581773,Effective,All subsidies
2086,catches_fleet,affected_oa,atlantic,9956460.746426119,8210178.385860182,-0.17539187920695273,Effective,All subsidies
2087,catches_fleet,affected_oa,atlantic,9957260.661902672,8212301.300034535,-0.1752449213812891,Effective,All subsidies
2088,catches_fleet,affected_oa,atlantic,9958059.247056816,8214420.687144963,-0.17509823115655784,Effective,All subsidies
2089,catches_fleet,affected_oa,atlantic,9958856.507285308,8216536.524861414,-0.1749518110989265,Effective,All subsidies
2090,catches_fleet,affected_oa,atlantic,9959652.447611714,8218648.794561334,-0.17480566337110146,Effective,All subsidies
2091,catches_fleet,affected_oa,atlantic,9960447.072729114,8220757.48086009,-0.17465978978314656,Effective,All subsidies
2092,catches_fleet,affected_oa,atlantic,9961240.387037884,8222862.571200587,-0.17451419183692934,Effective,All subsidies
2093,catches_fleet,affected_oa,atlantic,9962032.394679084,8224964.055494615,-0.17436887076499286,Effective,All subsidies
2094,catches_fleet,affected_oa,atlantic,9962823.099564021,8227061.925809427,-0.17422382756455368,Effective,All subsidies
2095,catches_fleet,affected_oa,atlantic,9963612.505400365,8229156.176093834,-0.1740790630272344,Effective,All subsidies
2096,catches_fleet,affected_oa,atlantic,9964400.615715256,8231246.801938864,-0.1739345777650655,Effective,All subsidies
2097,catches_fleet,affected_oa,atlantic,9965187.433875743,8233333.800368608,-0.17379037223322638,Effective,All subsidies
2098,catches_fleet,affected_oa,atlantic,9965972.963106845,8235417.16965746,-0.17364644674993093,Effective,All subsidies
2099,catches_fleet,affected_oa,atlantic,9966757.206507552,8237496.909170417,-0.17350280151382205,Effective,All subsidies
2100,catches_fleet,affected_oa,atlantic,9967540.167064944,8239573.019223544,-0.17335943661917744,Effective,All subsidies
2019,catches_fleet,unaffected_oa,atlantic,211191.86286637036,211191.86286637036,0,Effective,All subsidies
2020,catches_fleet,unaffected_oa,atlantic,206491.978063765,206491.978063765,0,Effective,All subsidies
2021,catches_fleet,unaffected_oa,atlantic,203451.80521302347,205780.0925613886,0.011443925729375049,Effective,All subsidies
2022,catches_fleet,unaffected_oa,atlantic,201870.21568649763,209282.61393939843,0.036718632452506936,Effective,All subsidies
2023,catches_fleet,unaffected_oa,atlantic,201185.81179342928,215236.207236748,0.06983790416465947,Effective,All subsidies
2024,catches_fleet,unaffected_oa,atlantic,200956.6177963286,222200.02055498087,0.10571138682371074,Effective,All subsidies
2025,catches_fleet,unaffected_oa,atlantic,200912.62498770867,229288.54562506633,0.14123512964450904,Effective,All subsidies
2026,catches_fleet,unaffected_oa,atlantic,200912.16378654426,236024.6508983477,0.17476536238546564,Effective,All subsidies
2027,catches_fleet,unaffected_oa,atlantic,200892.70328044714,242186.37441560498,0.20555087596940586,Effective,All subsidies
2028,catches_fleet,unaffected_oa,atlantic,200835.0167902778,247699.95256450155,0.23335042127221534,Effective,All subsidies
2029,catches_fleet,unaffected_oa,atlantic,200740.74266892366,252571.97372134653,0.2581998570061422,Effective,All subsidies
2030,catches_fleet,unaffected_oa,atlantic,200619.63358958144,256848.3206559192,0.2802750960126259,Effective,All subsidies
2031,catches_fleet,unaffected_oa,atlantic,200482.98436833764,260590.4615823964,0.29981336023822464,Effective,All subsidies
2032,catches_fleet,unaffected_oa,atlantic,200340.68677544428,263862.58909958357,0.31706940485503593,Effective,All subsidies
2033,catches_fleet,unaffected_oa,atlantic,200200.2511240547,266725.2733023587,0.3322924012571871,Effective,All subsidies
2034,catches_fleet,unaffected_oa,atlantic,200066.79186852035,269232.8334178894,0.3457147530751804,Effective,All subsidies
2035,catches_fleet,unaffected_oa,atlantic,199943.41158610312,271432.69752838364,0.357547594967862,Effective,All subsidies
2036,catches_fleet,unaffected_oa,atlantic,199831.68859036686,273365.72917128186,0.3679798789653014,Effective,All subsidies
2037,catches_fleet,unaffected_oa,atlantic,199732.13115945912,275066.9501558212,0.37717926784758243,Effective,All subsidies
2038,catches_fleet,unaffected_oa,atlantic,199644.54732528262,276566.3615836077,0.3852938399213862,Effective,All subsidies
2039,catches_fleet,unaffected_oa,atlantic,199568.32221010182,277889.7220612161,0.3924540677786475,Effective,All subsidies
2040,catches_fleet,unaffected_oa,atlantic,199502.61372257434,279059.2276797938,0.39877479534102644,Effective,All subsidies
2041,catches_fleet,unaffected_oa,atlantic,199446.48348223476,280094.0818605886,0.4043570835157759,Effective,All subsidies
2042,catches_fleet,unaffected_oa,atlantic,199398.97977033662,281010.9630534446,0.4092898738855477,Effective,All subsidies
2043,catches_fleet,unaffected_oa,atlantic,199359.18674513168,281824.4055770334,0.4136514608545649,Effective,All subsidies
2044,catches_fleet,unaffected_oa,atlantic,199326.2509689783,282547.10995931725,0.41751078237703293,Effective,All subsidies
2045,catches_fleet,unaffected_oa,atlantic,199299.3933242885,283190.19747299043,0.4209285474953736,Effective,All subsidies
2046,catches_fleet,unaffected_oa,atlantic,199277.91195905601,283763.4209889539,0.4239582209555489,Effective,All subsidies
2047,catches_fleet,unaffected_oa,atlantic,199261.18004887048,284275.34167164715,0.4266468842647938,Effective,All subsidies
2048,catches_fleet,unaffected_oa,atlantic,199248.640823958,284733.4787813602,0.42903599042831386,Effective,All subsidies
2049,catches_fleet,unaffected_oa,atlantic,199239.80138288529,285144.43803582445,0.43116202714864976,Effective,All subsidies
2050,catches_fleet,unaffected_oa,atlantic,199234.22619541414,285514.0225984138,0.4330571009339238,Effective,All subsidies
2051,catches_fleet,unaffected_oa,atlantic,199231.53079736716,285847.32973650185,0.434749452521294,Effective,All subsidies
2052,catches_fleet,unaffected_oa,atlantic,199231.37593142485,286148.835453254,0.43626391232546635,Effective,All subsidies
2053,catches_fleet,unaffected_oa,atlantic,199233.4622388229,286422.46886793757,0.43762230324843954,Effective,All subsidies
2054,catches_fleet,unaffected_oa,atlantic,199237.5255221978,286671.677744818,0.4388437970882087,Effective,All subsidies
2055,catches_fleet,unaffected_oa,atlantic,199243.3325550186,286899.4863034015,0.43994522990714263,Effective,All subsidies
2056,catches_fleet,unaffected_oa,atlantic,199250.67739211972,287108.54624970094,0.44094138101563096,Effective,All subsidies
2057,catches_fleet,unaffected_oa,atlantic,199259.3781285955,287301.1818255096,0.4418452196518187,Effective,All subsidies
2058,catches_fleet,unaffected_oa,atlantic,199269.27405440388,287479.42956393724,0.4426681229613478,Effective,All subsidies
2059,catches_fleet,unaffected_oa,atlantic,199280.22315569335,287645.07335360843,0.44342006847753035,Effective,All subsidies
2060,catches_fleet,unaffected_oa,atlantic,199292.09991896374,287799.6753436797,0.4441098039546221,Effective,All subsidies
2061,catches_fleet,unaffected_oa,atlantic,199304.79339953305,287944.60316248186,0.44474499710229487,Effective,All subsidies
2062,catches_fleet,unaffected_oa,atlantic,199318.20552085125,288081.05387116584,0.4453323674993094,Effective,All subsidies
2063,catches_fleet,unaffected_oa,atlantic,199332.2495757268,288210.0750283357,0.44587780272275496,Effective,All subsidies
2064,catches_fleet,unaffected_oa,atlantic,199346.84890446678,288332.5832011205,0.44638646051184105,Effective,All subsidies
2065,catches_fleet,unaffected_oa,atlantic,199361.93572829512,288449.38022170065,0.44686285858911573,Effective,All subsidies
2066,catches_fleet,unaffected_oa,atlantic,199377.45011927746,288561.1674554607,0.44731095358491707,Effective,All subsidies
2067,catches_fleet,unaffected_oa,atlantic,199393.33909041295,288668.55831732886,0.4477342103511038,Effective,All subsidies
2068,catches_fleet,unaffected_oa,atlantic,199409.5557916302,288772.0892461925,0.44813566280615064,Effective,All subsidies
2069,catches_fleet,unaffected_oa,atlantic,199426.05879919877,288872.22932331066,0.4485179673242946,Effective,All subsidies
2070,catches_fleet,unaffected_oa,atlantic,199442.8114875982,288969.38869915507,0.4488834495653098,Effective,All subsidies
2071,catches_fleet,unaffected_oa,atlantic,199459.78147420954,289063.9259739,0.4492341455376378,Effective,All subsidies
2072,catches_fleet,unaffected_oa,atlantic,199476.94012834478,289156.1546596452,0.4495718375948631,Effective,All subsidies
2073,catches_fleet,unaffected_oa,atlantic,199494.26213713363,289246.3488372106,0.4498980859829484,Effective,All subsidies
2074,catches_fleet,unaffected_oa,atlantic,199511.7251216667,289334.7481068103,0.45021425648225705,Effective,All subsidies
2075,catches_fleet,unaffected_oa,atlantic,199529.30929756726,289421.5619199232,0.4505215446232786,Effective,All subsidies
2076,catches_fleet,unaffected_oa,atlantic,199546.99717484243,289506.9733690739,0.45082099689733146,Effective,All subsidies
