"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","GSEDU","Education and training","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,668977.192,,
"AUS","Australia","GSEDU","Education and training","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,7242027.319,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,38945609.106,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,39907617.721,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,49821461.306,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,49004638.003,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,51025386.314,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,55149116.023,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,46500850.412,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,47455003.875,,
"AUS","Australia","GSRND","Research and development","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,51095388.052,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,50424053.308,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,61816777.083,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,67444633.031,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,90199564.944,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,99432696.732,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,91011370.151,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,75215411.34,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,73635715.417,,
"AUS","Australia","GSMNG","Management of resources","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,84513205.828,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,33117305.61,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,41223765.263,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,44765860.406,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,64836328.674,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,63066618.422,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,62348366.577,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,51922557.449,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,51387258.497,,
"AUS","Australia","GSMNG_EXP","Management expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,57130364.837,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,17306747.698,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,20593011.819,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,22678772.625,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,25363236.271,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,36366078.31,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,28663003.574,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,23292853.891,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,22248456.919,,
"AUS","Australia","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,27382840.992,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,322336.031,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,474360.257,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,276634.595,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,438419.585,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,391478.083,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,319750.227,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,935206.581,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,796651.489,,
"AUS","Australia","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,631667.249,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,-31235773.559,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,-36467407.872,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,-46052600.105,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,-54167934.499,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,-53228306.133,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,-53005997.668,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,-45816552.199,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,-49160903.89,,
"AUS","Australia","FCRC","COST RECOVERY CHARGES","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,-50798850.407,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2009","2009","USD","US Dollar","0","Units",,,-31235773.559,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,-36467407.872,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,-46052600.105,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,-54167934.499,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,-53228306.133,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,-53005997.668,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,-45816552.199,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,-49160903.89,,
"AUS","Australia","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,-50798850.407,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,11611962.52,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,12283509.34,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,3898312.94,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,9099175.05,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,5177800.33,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,5665750.11,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,3853305,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,4981801.27,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,9249349.92,,
"BEL","Belgium","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,10869213.27,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,11611962.52,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,12283509.34,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,3898312.94,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,9099175.05,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,5177800.33,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,5665750.11,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,3853305,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,4981801.27,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,9249349.92,,
"BEL","Belgium","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,10869213.27,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,9827180.38,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,9441126.94,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,2239884.59,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,1053978.92,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,937621,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,321815,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,868122.75,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,760104.6,,
"BEL","Belgium","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,1662866.8,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,2159590.38,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,9441126.94,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,2239884.59,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,1053978.92,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,937621,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,321815,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,868122.75,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,760104.6,,
"BEL","Belgium","IFINP","Transfers based on input use","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,1570393.36,,
"BEL","Belgium","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,2159590.38,,
"BEL","Belgium","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,9441126.94,,
"BEL","Belgium","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,2239884.59,,
"BEL","Belgium","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,1053978.92,,
